Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,33051,5.0,5,,,,,,
,,,,,33054,3.0,3,,,,,,
,,,,,33060,6.0,6,,,,,,
,,,,,33064,4.0,4,,,,,,
,,,,,33069,5.0,5,,,,,,
,,,,,33083,14.0,14,,,,,,
,,,,,33086,3.0,3,,,,,,
,,,,,33090,4.0,4,,,,,,
,,,,,33095,5.0,5,,,,,,
,,,,,33098,3.0,3,,,,,,
,,,,,33102,4.0,4,,,,,,
,,,,,33120,18.0,18,,,,,,
,,,,,33126,6.0,6,,,,,,
,,,,,33131,5.0,5,,,,,,
,,,,,33136,5.0,5,,,,,,
,,,,,33142,6.0,6,,,,,,
,,,,,33146,4.0,4,,,,,,
,,,,,33149,3.0,3,,,,,,
,,,,,33157,8.0,8,,,,,,
,,,,,33170,13.0,13,,,,,,
,,,,,33178,8.0,8,,,,,,
,,,,,33183,5.0,5,,,,,,
,,,,,33194,11.0,11,,,,,,
,,,,,33198,4.0,4,,,,,,
,,,,,33201,3.0,3,,,,,,
,,,,,33205,4.0,4,,,,,,
,,,,,33209,4.0,4,,,,,,
,,,,,33216,7.0,7,,,,,,
,,,,,33220,4.0,4,,,,,,
,,,,,33229,9.0,9,,,,,,
,,,,,33238,9.0,9,,,,,,
,,,,,33258,20.0,20,,,,,,
,,,,,33262,4.0,4,,,,,,
,,,,,33271,9.0,9,,,,,,
,,,,,33281,10.0,10,,,,,,
,,,,,33292,11.0,11,,,,,,
,,,,,33296,4.0,4,,,,,,
,,,,,33303,7.0,7,,,,,,
,,,,,33308,5.0,5,,,,,,
,,,,,33311,3.0,3,,,,,,
,,,,,33319,8.0,8,,,,,,
,,,,,33328,9.0,9,,,,,,
,,,,,33333,5.0,5,,,,,,
,,,,,33344,11.0,11,,,,,,
,,,,,33348,4.0,4,,,,,,
,,,,,33353,5.0,5,,,,,,
,,,,,33359,6.0,6,,,,,,
,,,,,33367,8.0,8,,,,,,
,,,,,33373,6.0,6,,,,,,
,,,,,33377,4.0,4,,,,,,
,,,,,33382,5.0,5,,,,,,
,,,,,33397,15.0,15,,,,,,
,,,,,33404,7.0,7,,,,,,
,,,,,33409,5.0,5,,,,,,
,,,,,33416,7.0,7,,,,,,
,,,,,33420,4.0,4,,,,,,
,,,,,33432,12.0,12,,,,,,
,,,,,33436,4.0,4,,,,,,
,,,,,33440,4.0,4,,,,,,
,,,,,33443,3.0,3,,,,,,
,,,,,33454,11.0,11,,,,,,
,,,,,33464,10.0,10,,,,,,
,,,,,33471,7.0,7,,,,,,
,,,,,33476,5.0,5,,,,,,
,,,,,33480,4.0,4,,,,,,
,,,,,33485,5.0,5,,,,,,
,,,,,33498,13.0,13,,,,,,
,,,,,33502,4.0,4,,,,,,
,,,,,33505,3.0,3,,,,,,
,,,,,33509,4.0,4,,,,,,
,,,,,33517,8.0,8,,,,,,
,,,,,33525,8.0,8,,,,,,
,,,,,33530,5.0,5,,,,,,
,,,,,33537,7.0,7,,,,,,
,,,,,33540,3.0,3,,,,,,
,,,,,33545,5.0,5,,,,,,
,,,,,33552,7.0,7,,,,,,
,,,,,33561,9.0,9,,,,,,
,,,,,33570,9.0,9,,,,,,
,,,,,33573,3.0,3,,,,,,
,,,,,33578,5.0,5,,,,,,
,,,,,33584,6.0,6,,,,,,
,,,,,33589,5.0,5,,,,,,
,,,,,33593,4.0,4,,,,,,
,,,,,33598,5.0,5,,,,,,
,,,,,33605,7.0,7,,,,,,
,,,,,33609,4.0,4,,,,,,
,,,,,33614,5.0,5,,,,,,
,,,,,33620,6.0,6,,,,,,
,,,,,33641,21.0,21,,,,,,
,,,,,33648,7.0,7,,,,,,
,,,,,33654,6.0,6,,,,,,
,,,,,33663,9.0,9,,,,,,
,,,,,33668,5.0,5,,,,,,
,,,,,33676,8.0,8,,,,,,
,,,,,33681,5.0,5,,,,,,
,,,,,33692,11.0,11,,,,,,
,,,,,33708,16.0,16,,,,,,
,,,,,33717,9.0,9,,,,,,
,,,,,33723,6.0,6,,,,,,
,,,,,33727,4.0,4,,,,,,
,,,,,33731,4.0,4,,,,,,
,,,,,33735,4.0,4,,,,,,
,,,,,33749,14.0,14,,,,,,
,,,,,33752,3.0,3,,,,,,
,,,,,33759,7.0,7,,,,,,
,,,,,33764,5.0,5,,,,,,
,,,,,33768,4.0,4,,,,,,
,,,,,33772,4.0,4,,,,,,
,,,,,33775,3.0,3,,,,,,
,,,,,33778,3.0,3,,,,,,
,,,,,33786,8.0,8,,,,,,
,,,,,33790,4.0,4,,,,,,
,,,,,33794,4.0,4,,,,,,
,,,,,33804,10.0,10,,,,,,
,,,,,33811,7.0,7,,,,,,
,,,,,33816,5.0,5,,,,,,
,,,,,33820,4.0,4,,,,,,
,,,,,33823,3.0,3,,,,,,
,,,,,33828,5.0,5,,,,,,
,,,,,33834,6.0,6,,,,,,
,,,,,33843,9.0,9,,,,,,
,,,,,33847,4.0,4,,,,,,
,,,,,33853,6.0,6,,,,,,
,,,,,33863,10.0,10,,,,,,
,,,,,33870,7.0,7,,,,,,
,,,,,33874,4.0,4,,,,,,
,,,,,33877,3.0,3,,,,,,
,,,,,33881,4.0,4,,,,,,
,,,,,33888,7.0,7,,,,,,
,,,,,33891,3.0,3,,,,,,
,,,,,33911,20.0,20,,,,,,
,,,,,33920,9.0,9,,,,,,
,,,,,33924,4.0,4,,,,,,
,,,,,33927,3.0,3,,,,,,
,,,,,33932,5.0,5,,,,,,
,,,,,33937,5.0,5,,,,,,
,,,,,33947,10.0,10,,,,,,
,,,,,33950,3.0,3,,,,,,
,,,,,33953,3.0,3,,,,,,
,,,,,33960,7.0,7,,,,,,
,,,,,33967,7.0,7,,,,,,
,,,,,33975,8.0,8,,,,,,
,,,,,33980,5.0,5,,,,,,
,,,,,33986,6.0,6,,,,,,
,,,,,33996,10.0,10,,,,,,
,,,,,34000,,,2.249824285507202,5.1052565574646,5.219191551208496,0.0003,0.0003,0.1
,,,,,34006,10.0,10,,,,,,
,,,,,34015,9.0,9,,,,,,
,,,,,34018,3.0,3,,,,,,
,,,,,34023,5.0,5,,,,,,
,,,,,34030,7.0,7,,,,,,
,,,,,34035,5.0,5,,,,,,
,,,,,34041,6.0,6,,,,,,
,,,,,34045,4.0,4,,,,,,
,,,,,34050,5.0,5,,,,,,
,,,,,34057,7.0,7,,,,,,
,,,,,34061,4.0,4,,,,,,
,,,,,34071,10.0,10,,,,,,
,,,,,34081,10.0,10,,,,,,
,,,,,34085,4.0,4,,,,,,
,,,,,34100,15.0,15,,,,,,
,,,,,34111,11.0,11,,,,,,
,,,,,34116,5.0,5,,,,,,
,,,,,34122,6.0,6,,,,,,
,,,,,34125,3.0,3,,,,,,
,,,,,34132,7.0,7,,,,,,
,,,,,34135,3.0,3,,,,,,
,,,,,34143,8.0,8,,,,,,
,,,,,34146,3.0,3,,,,,,
,,,,,34163,17.0,17,,,,,,
,,,,,34168,5.0,5,,,,,,
,,,,,34173,5.0,5,,,,,,
,,,,,34178,5.0,5,,,,,,
,,,,,34183,5.0,5,,,,,,
,,,,,34187,4.0,4,,,,,,
,,,,,34190,3.0,3,,,,,,
,,,,,34193,3.0,3,,,,,,
,,,,,34205,12.0,12,,,,,,
,,,,,34209,4.0,4,,,,,,
,,,,,34214,5.0,5,,,,,,
,,,,,34219,5.0,5,,,,,,
,,,,,34224,5.0,5,,,,,,
,,,,,34227,3.0,3,,,,,,
,,,,,34232,5.0,5,,,,,,
,,,,,34236,4.0,4,,,,,,
,,,,,34241,5.0,5,,,,,,
,,,,,34249,8.0,8,,,,,,
,,,,,34254,5.0,5,,,,,,
,,,,,34261,7.0,7,,,,,,
,,,,,34264,3.0,3,,,,,,
,,,,,34274,10.0,10,,,,,,
,,,,,34279,5.0,5,,,,,,
,,,,,34287,8.0,8,,,,,,
,,,,,34296,9.0,9,,,,,,
,,,,,34300,4.0,4,,,,,,
,,,,,34303,3.0,3,,,,,,
,,,,,34320,17.0,17,,,,,,
,,,,,34325,5.0,5,,,,,,
,,,,,34330,5.0,5,,,,,,
,,,,,34333,3.0,3,,,,,,
,,,,,34336,3.0,3,,,,,,
,,,,,34346,10.0,10,,,,,,
,,,,,34353,7.0,7,,,,,,
,,,,,34363,10.0,10,,,,,,
,,,,,34374,11.0,11,,,,,,
,,,,,34379,5.0,5,,,,,,
,,,,,34395,16.0,16,,,,,,
,,,,,34402,7.0,7,,,,,,
,,,,,34405,3.0,3,,,,,,
,,,,,34416,11.0,11,,,,,,
,,,,,34420,4.0,4,,,,,,
,,,,,34425,5.0,5,,,,,,
,,,,,34437,12.0,12,,,,,,
,,,,,34449,12.0,12,,,,,,
,,,,,34453,4.0,4,,,,,,
,,,,,34473,20.0,20,,,,,,
,,,,,34477,4.0,4,,,,,,
,,,,,34482,5.0,5,,,,,,
,,,,,34496,14.0,14,,,,,,
,,,,,34500,4.0,4,,,,,,
,,,,,34511,11.0,11,,,,,,
,,,,,34519,8.0,8,,,,,,
,,,,,34527,8.0,8,,,,,,
,,,,,34537,10.0,10,,,,,,
,,,,,34542,5.0,5,,,,,,
,,,,,34546,4.0,4,,,,,,
,,,,,34551,5.0,5,,,,,,
,,,,,34555,4.0,4,,,,,,
,,,,,34560,5.0,5,,,,,,
,,,,,34563,3.0,3,,,,,,
,,,,,34567,4.0,4,,,,,,
,,,,,34573,6.0,6,,,,,,
,,,,,34579,6.0,6,,,,,,
,,,,,34584,5.0,5,,,,,,
,,,,,34596,12.0,12,,,,,,
,,,,,34605,9.0,9,,,,,,
,,,,,34611,6.0,6,,,,,,
,,,,,34618,7.0,7,,,,,,
,,,,,34621,3.0,3,,,,,,
,,,,,34631,10.0,10,,,,,,
,,,,,34646,15.0,15,,,,,,
,,,,,34653,7.0,7,,,,,,
,,,,,34657,4.0,4,,,,,,
,,,,,34665,8.0,8,,,,,,
,,,,,34672,7.0,7,,,,,,
,,,,,34678,6.0,6,,,,,,
,,,,,34685,7.0,7,,,,,,
,,,,,34690,5.0,5,,,,,,
,,,,,34695,5.0,5,,,,,,
,,,,,34701,6.0,6,,,,,,
,,,,,34711,10.0,10,,,,,,
,,,,,34716,5.0,5,,,,,,
,,,,,34721,5.0,5,,,,,,
,,,,,34727,6.0,6,,,,,,
,,,,,34731,4.0,4,,,,,,
,,,,,34739,8.0,8,,,,,,
,,,,,34744,5.0,5,,,,,,
,,,,,34749,5.0,5,,,,,,
,,,,,34753,4.0,4,,,,,,
,,,,,34756,3.0,3,,,,,,
,,,,,34759,3.0,3,,,,,,
,,,,,34765,6.0,6,,,,,,
,,,,,34770,5.0,5,,,,,,
,,,,,34774,4.0,4,,,,,,
,,,,,34779,5.0,5,,,,,,
,,,,,34783,4.0,4,,,,,,
,,,,,34798,15.0,15,,,,,,
,,,,,34803,5.0,5,,,,,,
,,,,,34806,3.0,3,,,,,,
,,,,,34809,3.0,3,,,,,,
,,,,,34817,8.0,8,,,,,,
,,,,,34823,6.0,6,,,,,,
,,,,,34826,3.0,3,,,,,,
,,,,,34846,20.0,20,,,,,,
,,,,,34849,3.0,3,,,,,,
,,,,,34862,13.0,13,,,,,,
,,,,,34865,3.0,3,,,,,,
,,,,,34868,3.0,3,,,,,,
,,,,,34888,20.0,20,,,,,,
,,,,,34891,3.0,3,,,,,,
,,,,,34894,3.0,3,,,,,,
,,,,,34897,3.0,3,,,,,,
,,,,,34907,10.0,10,,,,,,
,,,,,34914,7.0,7,,,,,,
,,,,,34919,5.0,5,,,,,,
,,,,,34923,4.0,4,,,,,,
,,,,,34929,6.0,6,,,,,,
,,,,,34934,5.0,5,,,,,,
,,,,,34941,7.0,7,,,,,,
,,,,,34949,8.0,8,,,,,,
,,,,,34957,8.0,8,,,,,,
,,,,,34960,3.0,3,,,,,,
,,,,,34985,25.0,25,,,,,,
,,,,,34991,6.0,6,,,,,,
,,,,,34998,7.0,7,,,,,,
5.2,1.3266499,7.0,3.0,5.2,35000,,,2.0470900535583496,5.214967727661133,4.930717468261719,0.0003,0.0003,0.1
,,,,,35001,3.0,3,,,,,,
,,,,,35009,8.0,8,,,,,,
,,,,,35012,3.0,3,,,,,,
,,,,,35018,6.0,6,,,,,,
,,,,,35030,12.0,12,,,,,,
,,,,,35035,5.0,5,,,,,,
,,,,,35041,6.0,6,,,,,,
,,,,,35048,7.0,7,,,,,,
,,,,,35060,12.0,12,,,,,,
,,,,,35063,3.0,3,,,,,,
,,,,,35084,21.0,21,,,,,,
,,,,,35096,12.0,12,,,,,,
,,,,,35101,5.0,5,,,,,,
,,,,,35108,7.0,7,,,,,,
,,,,,35113,5.0,5,,,,,,
,,,,,35116,3.0,3,,,,,,
,,,,,35122,6.0,6,,,,,,
,,,,,35126,4.0,4,,,,,,
,,,,,35129,3.0,3,,,,,,
,,,,,35136,7.0,7,,,,,,
,,,,,35141,5.0,5,,,,,,
,,,,,35153,12.0,12,,,,,,
,,,,,35161,8.0,8,,,,,,
,,,,,35164,3.0,3,,,,,,
,,,,,35168,4.0,4,,,,,,
,,,,,35180,12.0,12,,,,,,
,,,,,35183,3.0,3,,,,,,
,,,,,35193,10.0,10,,,,,,
,,,,,35199,6.0,6,,,,,,
,,,,,35204,5.0,5,,,,,,
,,,,,35211,7.0,7,,,,,,
,,,,,35224,13.0,13,,,,,,
,,,,,35229,5.0,5,,,,,,
,,,,,35232,3.0,3,,,,,,
,,,,,35238,6.0,6,,,,,,
,,,,,35241,3.0,3,,,,,,
,,,,,35248,7.0,7,,,,,,
,,,,,35252,4.0,4,,,,,,
,,,,,35255,3.0,3,,,,,,
,,,,,35264,9.0,9,,,,,,
,,,,,35267,3.0,3,,,,,,
,,,,,35285,18.0,18,,,,,,
,,,,,35292,7.0,7,,,,,,
,,,,,35299,7.0,7,,,,,,
,,,,,35302,3.0,3,,,,,,
,,,,,35306,4.0,4,,,,,,
,,,,,35309,3.0,3,,,,,,
,,,,,35314,5.0,5,,,,,,
,,,,,35319,5.0,5,,,,,,
,,,,,35326,7.0,7,,,,,,
,,,,,35332,6.0,6,,,,,,
,,,,,35339,7.0,7,,,,,,
,,,,,35343,4.0,4,,,,,,
,,,,,35355,12.0,12,,,,,,
,,,,,35360,5.0,5,,,,,,
,,,,,35377,17.0,17,,,,,,
,,,,,35380,3.0,3,,,,,,
,,,,,35383,3.0,3,,,,,,
,,,,,35393,10.0,10,,,,,,
,,,,,35404,11.0,11,,,,,,
,,,,,35409,5.0,5,,,,,,
,,,,,35414,5.0,5,,,,,,
,,,,,35419,5.0,5,,,,,,
,,,,,35423,4.0,4,,,,,,
,,,,,35426,3.0,3,,,,,,
,,,,,35429,3.0,3,,,,,,
,,,,,35433,4.0,4,,,,,,
,,,,,35441,8.0,8,,,,,,
,,,,,35455,14.0,14,,,,,,
,,,,,35460,5.0,5,,,,,,
,,,,,35473,13.0,13,,,,,,
,,,,,35482,9.0,9,,,,,,
,,,,,35485,3.0,3,,,,,,
,,,,,35489,4.0,4,,,,,,
,,,,,35495,6.0,6,,,,,,
,,,,,35498,3.0,3,,,,,,
,,,,,35502,4.0,4,,,,,,
,,,,,35507,5.0,5,,,,,,
,,,,,35522,15.0,15,,,,,,
,,,,,35531,9.0,9,,,,,,
,,,,,35537,6.0,6,,,,,,
,,,,,35541,4.0,4,,,,,,
,,,,,35555,14.0,14,,,,,,
,,,,,35576,21.0,21,,,,,,
,,,,,35582,6.0,6,,,,,,
,,,,,35590,8.0,8,,,,,,
,,,,,35602,12.0,12,,,,,,
,,,,,35610,8.0,8,,,,,,
,,,,,35614,4.0,4,,,,,,
,,,,,35617,3.0,3,,,,,,
,,,,,35625,8.0,8,,,,,,
,,,,,35628,3.0,3,,,,,,
,,,,,35633,5.0,5,,,,,,
,,,,,35655,22.0,22,,,,,,
,,,,,35664,9.0,9,,,,,,
,,,,,35669,5.0,5,,,,,,
,,,,,35673,4.0,4,,,,,,
,,,,,35677,4.0,4,,,,,,
,,,,,35682,5.0,5,,,,,,
,,,,,35690,8.0,8,,,,,,
,,,,,35693,3.0,3,,,,,,
,,,,,35698,5.0,5,,,,,,
,,,,,35722,24.0,24,,,,,,
,,,,,35725,3.0,3,,,,,,
,,,,,35734,9.0,9,,,,,,
,,,,,35737,3.0,3,,,,,,
,,,,,35753,16.0,16,,,,,,
,,,,,35763,10.0,10,,,,,,
,,,,,35773,10.0,10,,,,,,
,,,,,35786,13.0,13,,,,,,
,,,,,35792,6.0,6,,,,,,
,,,,,35796,4.0,4,,,,,,
,,,,,35811,15.0,15,,,,,,
,,,,,35815,4.0,4,,,,,,
,,,,,35829,14.0,14,,,,,,
,,,,,35833,4.0,4,,,,,,
,,,,,35839,6.0,6,,,,,,
,,,,,35854,15.0,15,,,,,,
,,,,,35862,8.0,8,,,,,,
,,,,,35868,6.0,6,,,,,,
,,,,,35874,6.0,6,,,,,,
,,,,,35881,7.0,7,,,,,,
,,,,,35906,25.0,25,,,,,,
,,,,,35917,11.0,11,,,,,,
,,,,,35930,13.0,13,,,,,,
,,,,,35941,11.0,11,,,,,,
,,,,,35956,15.0,15,,,,,,
,,,,,35960,4.0,4,,,,,,
,,,,,35972,12.0,12,,,,,,
,,,,,35977,5.0,5,,,,,,
,,,,,35982,5.0,5,,,,,,
,,,,,35987,5.0,5,,,,,,
,,,,,35992,5.0,5,,,,,,
,,,,,35995,3.0,3,,,,,,
,,,,,36000,,,1.9115889072418213,4.940003395080566,5.041845321655273,0.0003,0.0003,0.1
,,,,,36001,6.0,6,,,,,,
,,,,,36017,16.0,16,,,,,,
,,,,,36024,7.0,7,,,,,,
,,,,,36028,4.0,4,,,,,,
,,,,,36034,6.0,6,,,,,,
,,,,,36045,11.0,11,,,,,,
,,,,,36050,5.0,5,,,,,,
,,,,,36056,6.0,6,,,,,,
,,,,,36074,18.0,18,,,,,,
,,,,,36080,6.0,6,,,,,,
,,,,,36086,6.0,6,,,,,,
,,,,,36102,16.0,16,,,,,,
,,,,,36108,6.0,6,,,,,,
,,,,,36116,8.0,8,,,,,,
,,,,,36121,5.0,5,,,,,,
,,,,,36128,7.0,7,,,,,,
,,,,,36132,4.0,4,,,,,,
,,,,,36140,8.0,8,,,,,,
,,,,,36145,5.0,5,,,,,,
,,,,,36152,7.0,7,,,,,,
,,,,,36155,3.0,3,,,,,,
,,,,,36166,11.0,11,,,,,,
,,,,,36174,8.0,8,,,,,,
,,,,,36177,3.0,3,,,,,,
,,,,,36193,16.0,16,,,,,,
,,,,,36198,5.0,5,,,,,,
,,,,,36207,9.0,9,,,,,,
,,,,,36224,17.0,17,,,,,,
,,,,,36230,6.0,6,,,,,,
,,,,,36233,3.0,3,,,,,,
,,,,,36245,12.0,12,,,,,,
,,,,,36255,10.0,10,,,,,,
,,,,,36258,3.0,3,,,,,,
,,,,,36262,4.0,4,,,,,,
,,,,,36273,11.0,11,,,,,,
,,,,,36282,9.0,9,,,,,,
,,,,,36286,4.0,4,,,,,,
,,,,,36291,5.0,5,,,,,,
,,,,,36295,4.0,4,,,,,,
,,,,,36304,9.0,9,,,,,,
,,,,,36314,10.0,10,,,,,,
,,,,,36319,5.0,5,,,,,,
,,,,,36322,3.0,3,,,,,,
,,,,,36326,4.0,4,,,,,,
,,,,,36331,5.0,5,,,,,,
,,,,,36334,3.0,3,,,,,,
,,,,,36337,3.0,3,,,,,,
,,,,,36345,8.0,8,,,,,,
,,,,,36356,11.0,11,,,,,,
,,,,,36361,5.0,5,,,,,,
,,,,,36367,6.0,6,,,,,,
,,,,,36373,6.0,6,,,,,,
,,,,,36378,5.0,5,,,,,,
,,,,,36385,7.0,7,,,,,,
,,,,,36388,3.0,3,,,,,,
,,,,,36398,10.0,10,,,,,,
,,,,,36401,3.0,3,,,,,,
,,,,,36412,11.0,11,,,,,,
,,,,,36417,5.0,5,,,,,,
,,,,,36420,3.0,3,,,,,,
,,,,,36431,11.0,11,,,,,,
,,,,,36435,4.0,4,,,,,,
,,,,,36439,4.0,4,,,,,,
,,,,,36446,7.0,7,,,,,,
,,,,,36453,7.0,7,,,,,,
,,,,,36473,20.0,20,,,,,,
,,,,,36480,7.0,7,,,,,,
,,,,,36490,10.0,10,,,,,,
,,,,,36501,11.0,11,,,,,,
,,,,,36514,13.0,13,,,,,,
,,,,,36526,12.0,12,,,,,,
,,,,,36530,4.0,4,,,,,,
,,,,,36539,9.0,9,,,,,,
,,,,,36542,3.0,3,,,,,,
,,,,,36549,7.0,7,,,,,,
,,,,,36565,16.0,16,,,,,,
,,,,,36572,7.0,7,,,,,,
,,,,,36577,5.0,5,,,,,,
,,,,,36582,5.0,5,,,,,,
,,,,,36588,6.0,6,,,,,,
,,,,,36591,3.0,3,,,,,,
,,,,,36595,4.0,4,,,,,,
,,,,,36598,3.0,3,,,,,,
,,,,,36609,11.0,11,,,,,,
,,,,,36620,11.0,11,,,,,,
,,,,,36627,7.0,7,,,,,,
,,,,,36635,8.0,8,,,,,,
,,,,,36638,3.0,3,,,,,,
,,,,,36643,5.0,5,,,,,,
,,,,,36646,3.0,3,,,,,,
,,,,,36669,23.0,23,,,,,,
,,,,,36675,6.0,6,,,,,,
,,,,,36683,8.0,8,,,,,,
,,,,,36689,6.0,6,,,,,,
,,,,,36693,4.0,4,,,,,,
,,,,,36697,4.0,4,,,,,,
,,,,,36725,28.0,28,,,,,,
,,,,,36730,5.0,5,,,,,,
,,,,,36737,7.0,7,,,,,,
,,,,,36742,5.0,5,,,,,,
,,,,,36749,7.0,7,,,,,,
,,,,,36759,10.0,10,,,,,,
,,,,,36765,6.0,6,,,,,,
,,,,,36768,3.0,3,,,,,,
,,,,,36772,4.0,4,,,,,,
,,,,,36780,8.0,8,,,,,,
,,,,,36787,7.0,7,,,,,,
,,,,,36794,7.0,7,,,,,,
,,,,,36806,12.0,12,,,,,,
,,,,,36814,8.0,8,,,,,,
,,,,,36821,7.0,7,,,,,,
,,,,,36830,9.0,9,,,,,,
,,,,,36843,13.0,13,,,,,,
,,,,,36851,8.0,8,,,,,,
,,,,,36867,16.0,16,,,,,,
,,,,,36875,8.0,8,,,,,,
,,,,,36882,7.0,7,,,,,,
,,,,,36895,13.0,13,,,,,,
,,,,,36900,5.0,5,,,,,,
,,,,,36906,6.0,6,,,,,,
,,,,,36913,7.0,7,,,,,,
,,,,,36919,6.0,6,,,,,,
,,,,,36922,3.0,3,,,,,,
,,,,,36932,10.0,10,,,,,,
,,,,,36940,8.0,8,,,,,,
,,,,,36947,7.0,7,,,,,,
,,,,,36952,5.0,5,,,,,,
,,,,,36956,4.0,4,,,,,,
,,,,,36962,6.0,6,,,,,,
,,,,,36969,7.0,7,,,,,,
,,,,,36973,4.0,4,,,,,,
,,,,,36977,4.0,4,,,,,,
,,,,,36980,3.0,3,,,,,,
,,,,,36988,8.0,8,,,,,,
,,,,,36993,5.0,5,,,,,,
,,,,,36997,4.0,4,,,,,,
,,,,,37000,,,1.9274637699127197,5.232341766357422,5.211642742156982,0.0003,0.0003,0.1
,,,,,37005,8.0,8,,,,,,
,,,,,37012,7.0,7,,,,,,
,,,,,37017,5.0,5,,,,,,
,,,,,37033,16.0,16,,,,,,
,,,,,37047,14.0,14,,,,,,
,,,,,37053,6.0,6,,,,,,
,,,,,37061,8.0,8,,,,,,
,,,,,37072,11.0,11,,,,,,
,,,,,37076,4.0,4,,,,,,
,,,,,37084,8.0,8,,,,,,
,,,,,37094,10.0,10,,,,,,
,,,,,37100,6.0,6,,,,,,
,,,,,37111,11.0,11,,,,,,
,,,,,37115,4.0,4,,,,,,
,,,,,37119,4.0,4,,,,,,
,,,,,37123,4.0,4,,,,,,
,,,,,37127,4.0,4,,,,,,
,,,,,37131,4.0,4,,,,,,
,,,,,37136,5.0,5,,,,,,
,,,,,37140,4.0,4,,,,,,
,,,,,37144,4.0,4,,,,,,
,,,,,37147,3.0,3,,,,,,
,,,,,37152,5.0,5,,,,,,
,,,,,37157,5.0,5,,,,,,
,,,,,37163,6.0,6,,,,,,
,,,,,37167,4.0,4,,,,,,
,,,,,37172,5.0,5,,,,,,
,,,,,37184,12.0,12,,,,,,
,,,,,37191,7.0,7,,,,,,
,,,,,37202,11.0,11,,,,,,
,,,,,37210,8.0,8,,,,,,
,,,,,37228,18.0,18,,,,,,
,,,,,37232,4.0,4,,,,,,
,,,,,37240,8.0,8,,,,,,
,,,,,37250,10.0,10,,,,,,
,,,,,37254,4.0,4,,,,,,
,,,,,37258,4.0,4,,,,,,
,,,,,37261,3.0,3,,,,,,
,,,,,37266,5.0,5,,,,,,
,,,,,37270,4.0,4,,,,,,
,,,,,37273,3.0,3,,,,,,
,,,,,37280,7.0,7,,,,,,
,,,,,37286,6.0,6,,,,,,
,,,,,37291,5.0,5,,,,,,
,,,,,37295,4.0,4,,,,,,
,,,,,37299,4.0,4,,,,,,
,,,,,37337,38.0,38,,,,,,
,,,,,37342,5.0,5,,,,,,
,,,,,37346,4.0,4,,,,,,
,,,,,37350,4.0,4,,,,,,
,,,,,37354,4.0,4,,,,,,
,,,,,37361,7.0,7,,,,,,
,,,,,37366,5.0,5,,,,,,
,,,,,37370,4.0,4,,,,,,
,,,,,37374,4.0,4,,,,,,
,,,,,37380,6.0,6,,,,,,
,,,,,37383,3.0,3,,,,,,
,,,,,37386,3.0,3,,,,,,
,,,,,37396,10.0,10,,,,,,
,,,,,37401,5.0,5,,,,,,
,,,,,37408,7.0,7,,,,,,
,,,,,37412,4.0,4,,,,,,
,,,,,37422,10.0,10,,,,,,
,,,,,37432,10.0,10,,,,,,
,,,,,37438,6.0,6,,,,,,
,,,,,37457,19.0,19,,,,,,
,,,,,37477,20.0,20,,,,,,
,,,,,37484,7.0,7,,,,,,
,,,,,37494,10.0,10,,,,,,
,,,,,37500,6.0,6,,,,,,
,,,,,37504,4.0,4,,,,,,
,,,,,37524,20.0,20,,,,,,
,,,,,37551,27.0,27,,,,,,
,,,,,37558,7.0,7,,,,,,
,,,,,37562,4.0,4,,,,,,
,,,,,37565,3.0,3,,,,,,
,,,,,37571,6.0,6,,,,,,
,,,,,37578,7.0,7,,,,,,
,,,,,37587,9.0,9,,,,,,
,,,,,37593,6.0,6,,,,,,
,,,,,37605,12.0,12,,,,,,
,,,,,37609,4.0,4,,,,,,
,,,,,37614,5.0,5,,,,,,
,,,,,37624,10.0,10,,,,,,
,,,,,37637,13.0,13,,,,,,
,,,,,37642,5.0,5,,,,,,
,,,,,37645,3.0,3,,,,,,
,,,,,37662,17.0,17,,,,,,
,,,,,37673,11.0,11,,,,,,
,,,,,37677,4.0,4,,,,,,
,,,,,37681,4.0,4,,,,,,
,,,,,37693,12.0,12,,,,,,
,,,,,37697,4.0,4,,,,,,
,,,,,37713,16.0,16,,,,,,
,,,,,37717,4.0,4,,,,,,
,,,,,37722,5.0,5,,,,,,
,,,,,37726,4.0,4,,,,,,
,,,,,37733,7.0,7,,,,,,
,,,,,37750,17.0,17,,,,,,
,,,,,37753,3.0,3,,,,,,
,,,,,37757,4.0,4,,,,,,
,,,,,37766,9.0,9,,,,,,
,,,,,37771,5.0,5,,,,,,
,,,,,37776,5.0,5,,,,,,
,,,,,37780,4.0,4,,,,,,
,,,,,37787,7.0,7,,,,,,
,,,,,37795,8.0,8,,,,,,
,,,,,37810,15.0,15,,,,,,
,,,,,37815,5.0,5,,,,,,
,,,,,37823,8.0,8,,,,,,
,,,,,37827,4.0,4,,,,,,
,,,,,37830,3.0,3,,,,,,
,,,,,37841,11.0,11,,,,,,
,,,,,37844,3.0,3,,,,,,
,,,,,37860,16.0,16,,,,,,
,,,,,37869,9.0,9,,,,,,
,,,,,37874,5.0,5,,,,,,
,,,,,37887,13.0,13,,,,,,
